,team_id,name,rating,wins,losses,last_match_time,tag
94252,94252,The GD B-Team,1090.18,26,17,1353432421,[GD]
5012612,5012612,WipeouT,1090.0,14,6,1567339461,w/o
7355837,7355837,Team Varanid,1089.93,95,87,1584000302,
1513643,1513643,Diego y sus Amigos,1089.89,6,0,1403491420,DysA-
2120771,2120771,Team ICE`,1089.75,16,7,1431151948,ICE
5021898,5021898,Team.Serenity,1089.72,12,12,1517905342,Serenity
486667,486667,Majestic esports,1089.69,10,12,1556371042,Majestic
6928546,6928546,Uvajenie.Hope,1089.57,23,24,1569497572,Uvj.Hope
6211207,6211207,Dread eSports,1089.45,7,1,1539975607,Dread
7204995,7204995,Pusing Gaming,1089.31,6,0,1561273884,PG
6324964,6324964,BITCHBUILD,1089.09,10,4,1581089459,bb
5638182,5638182,Madefake Esports,1089.02,13,6,1552205478,Mdfk
5031582,5031582,2Be.Dota2,1088.85,49,79,1558160512,-2Be-
2789395,2789395,,1088.66,46,51,1472460576,
3259967,3259967,you were my everything.,1088.45,10,5,1478851512,
2208748,2208748,VDuobao,1088.28,113,130,1509782152,VDuoBao
1775760,1775760,_---_,1088.23,17,13,1437948503,uFrag
2837183,2837183,Dragon Slayerzzz,1087.81,24,22,1464566345,Dragneel
2715044,2715044,Last Kings,1087.65,9,2,1544980681,LK
1491448,1491448,surprise waka waka,1087.27,8,2,1456099911,wakawaka
7315013,7315013,Looking for sponsors,1087.21,39,38,1578991892,
6206875,6206875,LetMeAimyOu,1087.17,11,4,1562423918,LMAO
7574919,7574919,Dota My Goal,1087.07,23,19,1578644849,DMG
6214701,6214701,BIG LIONS,1086.99,8,2,1560042774,BL
818303,818303,FataL.RaGe.(not)PrO,1086.98,7,2,1451142222,F.R.N.P
3329893,3329893,DTT GAMING,1086.91,24,14,1489892997,
1829282,1829282,Denial Esports|,1086.9,41,51,1419364627,Denial
560622,560622,Sensei gaming.mtrx,1086.76,8,3,1396812373,O N E
7253435,7253435,Team Galaxy,1086.72,89,85,1577604390,
62266,62266,OtherWise,1086.51,20,13,1402341649,OtherW
7451388,7451388,LieYing Team,1086.39,34,25,1576309541,
4149284,4149284,Place Holder,1086.38,13,6,1497238468,PH
5029074,5029074,Keen Gaming,1086.16,9,3,1505025528,KG
2052902,2052902,Extraordinary-Team,1085.92,18,15,1551898817,Ex-T
5260723,5260723,Fatal Error,1085.81,15,8,1528629264,FtE
7422393,7422393,Revive,1085.56,19,22,1581576969,Revive
3262331,3262331,Team EVOS,1085.54,148,120,1565878669,EVOS
2533075,2533075,Cloud 9,1085.05,175,109,1499366003,BBK
2447566,2447566,Tamo ai na strada,1085.02,7,1,1440037676,TANS
2337461,2337461,Too Many Creeps,1084.91,10,3,1437356901,TMC
1287653,1287653,Assail,1084.63,28,18,1424179230,^
3927252,3927252,Team Buriza,1084.5,19,13,1527177214,TB
5126720,5126720,Clutch Gamers,1084.44,6,4,1515941884,CG
1748111,1748111,Duza Gaming.,1084.39,28,18,1432142438,Duza
3931472,3931472,New Beginning,1084.33,14,14,1507548577,NB
7300262,7300262,Thunder Predator,1084.18,12,5,1566696403,ThunderP
784775,784775,Cede.Nullis,1084.17,49,34,1403720123,TCN
2537636,2537636,Elements Pro Gaming,1083.8,120,150,1551377787,EPG
7439020,7439020,GHOST WALK,1083.79,21,8,1577014549,GW
6818714,6818714,Cascade Esports,1083.57,19,11,1586625580,cSc
1422987,1422987,Jungles King,1083.53,10,3,1404272481,JK
3704482,3704482,SK-_-'iter (evil)!,1083.47,155,146,1530991205,SK-_-'iter
2643401,2643401,CDEC.Avenger,1083.38,92,72,1517036788,
77666,77666,LGD-GAMING.int,1083.35,58,66,1387621470,LGD.int
2059672,2059672,FireDota,1083.35,49,44,1494201151,Fire
7554685,7554685,MR,1083.3,17,12,1577633935,Mr
6980042,6980042,Team Oracle,1083.24,6,0,1565512968,Oracle
7666342,7666342,Team Having fun,1082.99,6,1,1580657660,THF
2677025,2677025,,1082.49,63,64,1482535585,
813776,813776,AncientWarriorsGaming,1082.39,74,75,1431019801,GoL
7468885,7468885,Focus Arena Junior,1082.19,14,10,1576077220,FA.Jr
6465093,6465093,ForTheDream,1082.04,73,66,1586605723,FTD
6266246,6266246,MOD ESPORTS,1081.95,11,5,1573919143,MOD
7669103,7669103,Cyber Legacy,1081.94,38,54,1586544421,CL
5767350,5767350,Elements Pro Gaming,1081.88,18,12,1534005891,EPG
6685660,6685660,fourzerozone,1081.5,8,3,1555772067,[40z]
7764128,7764128,Team Strawberry,1081.39,13,9,1585215931,TS
59,59,Kaipi,1081.34,163,133,1548954801,KP
6462854,6462854,Pavaga Junior,1081.23,36,34,1565723622,PVG.J
6569799,6569799,Main Sabun,1081.14,8,2,1544951230,MSabun
7391517,7391517,Jinx_Pro_Amanda,1081.1,8,2,1568536309,JPA
5124585,5124585,Alter Ego,1080.83,36,24,1549883789,AlterEgo
5165603,5165603,Stak sobak,1080.74,8,2,1545582605,
6046775,6046775,Я НЕ ЧСВ,1080.56,5,0,1559494741,НЕ ЧСВ 
6120499,6120499,Flex,1080.46,14,6,1555852009,F
6846412,6846412,Pacific Esports,1080.4,8,5,1554513620,Pacific
2783809,2783809,Majapahit Esports,1080.39,9,4,1467550373,[M]
2350559,2350559,UNKNOWN #####,1080.32,27,32,1448673379,unknown
7653600,7653600,Aggressive Mode,1080.32,36,49,1585922219,A-Mode
3783697,3783697,Smoking Parrot,1080.3,7,2,1489333395,SP
5131954,5131954,,1080.08,32,33,1539342335,
7171886,7171886,Reality Rift,1079.74,13,14,1572012698,RR
1856604,1856604,Team No Name [iR],1079.53,13,6,1436725489,No Name
6897211,6897211,,1079.47,5,0,1555260346,Falcon
7034601,7034601,Photon Gaming,1079.37,54,47,1567488034,PG
2199564,2199564,Jayce N.G,1079.19,24,17,1450222430,Jayce NG
2447863,2447863,.Excelleration.,1079.14,6,1,1437810542,XcL8
2748441,2748441,G1 Esports,1079.07,9,6,1477232533,G1 Esports
7698094,7698094,OveR-PoweR ContaCt,1079.04,7,2,1582194826,OPC
6878177,6878177,Sunder,1078.89,6,3,1558465209,SND
5002054,5002054,QUAXIMA,1078.77,9,4,1547973292,QUAXIMA
7390051,7390051,VirtusPro,1078.75,7,2,1574014498,VP
7217549,7217549,Five Brothers,1078.63,23,15,1565065761,
2257636,2257636,Hard Warriors,1078.61,6,1,1584879138,HW
7437621,7437621,Samorezi,1078.51,6,1,1571249882,SMRZ
6354010,6354010,AsghaR,1078.46,5,0,1582203736,AsGhaR
4763262,4763262,Lorem Ipsum,1078.19,19,11,1506582815,Li
2970103,2970103,friends,1078.17,5,6,1473877841,friends
7043925,7043925,Team PLEASE,1077.69,10,6,1556906172,BitchPLS
6796857,6796857,Blacer Flex,1077.64,5,0,1552839629,BlacerFlex
6953151,6953151,ggngg,1077.55,14,13,1555196578,ggngg
1248512,1248512,Kompas Gaming,1077.41,50,42,1419527932,WP
5002496,5002496,SFT-esports,1077.35,8,4,1503854528,SFT-e
7056890,7056890,GUYS,1077.18,21,14,1569294039,
7059982,7059982,Team Sirius,1077.05,52,60,1586517220,Sirius
1426649,1426649,Green Shoots Gaming,1076.95,8,4,1409402455,GSG
5006832,5006832,LeftOneTV,1076.31,25,23,1530650456,LOTV
7528248,7528248,Manaburn,1076.27,5,0,1584894801,MB
953172,953172,PO5EiDON,1076.21,11,13,1385580117,PSN
1455535,1455535,Sbwen,1076.17,8,4,1409310848,Sbwen
867556,867556,EternaLEnVy's disciples,1075.99,9,8,1441213412,EED
3707261,3707261,MiTH.DotA2,1075.86,15,6,1495643662,MiTH
7251524,7251524,Tachki Forever Young,1075.77,8,2,1565532864,TFY
5109521,5109521,Seventh Heaven,1075.76,12,8,1520933718,7
6519128,6519128,King Panda Gaming,1075.69,23,15,1568298850,KPG
6848649,6848649,TeamJeKich,1075.6,6,4,1551466747,TJ
2114078,2114078,eBola eSports United,1075.43,5,0,1428107473,ebola.
7344595,7344595,Bizzard.GAMING,1075.33,6,1,1571414351,
2042882,2042882,Groovy.Gaming.co,1075.21,14,8,1449360917,[g]
6492297,6492297,girindra,1075.15,7,2,1543144372,
6288801,6288801,J.Storm,1075.07,95,90,1564251071,J.Storm
6214618,6214618,paiN  X,1074.96,16,16,1542088559,paiN X
1310653,1310653,SoMajkaTi,1074.71,9,3,1407759874,SMT
6349804,6349804,CLIMBTOPRO,1074.61,5,0,1549220474,blink
2785646,2785646,MAX.X,1074.41,7,3,1467809931,MAX.X
1422695,1422695,Komanda Minus,1074.38,10,5,1400702246,K-
2795324,2795324,Dangerzone v420,1074.34,5,0,1467444193,dZ
6491602,6491602,KODOX BENGOX,1074.33,9,3,1543145144,
7467639,7467639,Albatross Club,1074.25,93,77,1585225719,
3350540,3350540,Peasant Gaming,1074.16,5,0,1489694653,PSG
1730778,1730778,Avernus.ir,1074.05,21,17,1566834055,Avernus
7424027,7424027,TEAM VAGABOND,1073.76,5,0,1569674911,VAGABOND
1151811,1151811,,1073.75,4,0,1385381797,
7298211,7298211,Thunder Predator,1073.67,5,0,1564611224,TP
5140157,5140157,Gersenz,1073.64,7,2,1515758361,Gersenz
1727580,1727580,South-American-Rejects,1073.57,7,2,1497392965,SAR
6435695,6435695,Situ.Pro?,1073.49,5,0,1562073752,Situ.Pro?
2224698,2224698,O1d Boys,1073.35,17,14,1432628455,Old boys
2213967,2213967,DevilsInTheDark,1073.26,7,2,1471790309,DitD
3968432,3968432,IO,1073.18,5,0,1489853995,
6324297,6324297,Team Poseidon,1073.17,11,6,1540568351,Poseidon
2143323,2143323,WoW what a team,1073.01,7,1,1425934963,WoW
3849887,3849887,Burning Crows,1072.95,4,0,1490297239,Crows
826237,826237,Team Aspera.,1072.94,16,16,1386356671,aSpera
2414095,2414095,Avalon_Club,1072.92,48,114,1497077390,Avalon
1963415,1963415,TEAMTEAMTAEM,1072.8,10,4,1420910420,TTT
505498,505498,Hakugyokurou,1072.79,10,4,1386607694,MyonMyon
7470049,7470049,Ajirahayu-GG,1072.61,7,2,1571559274,GG
5048783,5048783,No Lich Gaming,1072.56,15,10,1511672352,NLG
2925965,2925965,Dogshit Dynasty,1072.55,7,3,1528639872,dogshit
1870457,1870457,Revolucion Team E-Sport,1072.51,11,6,1421111118,R.E |
6492182,6492182,Measurement,1072.49,5,0,1545058458,Measure
7177580,7177580,HeDiN Squad,1072.37,5,0,1567799746,HS
3816664,3816664,Mans Cave,1072.13,10,7,1554643485,MansCave
1484586,1484586,BarBrothers,1071.76,8,2,1403228378,BB
5229049,5229049,Mad Lads,1071.65,19,24,1524420027,ML
6765426,6765426,RESURGENCE,1071.52,32,28,1569471207,RSG
5160797,5160797,TNC Philippines,1071.51,4,0,1513079999,TNCPH
6166524,6166524,SIlent Moment Team,1071.19,17,11,1573393672,SMT
6658434,6658434,CyberDogs,1071.12,21,12,1567808853,CDogs
4819256,4819256,~White Shadows~,1071.1,6,2,1509291503,~WS~
6767614,6767614,Tongkrongan Weebo,1071.06,6,1,1549727804,TW
97215,97215,neXtPlease! Gaming,1071.02,31,20,1410465090,neXt!
6904229,6904229,PLDT-SMART ΩMEGA,1070.85,4,0,1558242178,PLDT-Smart
3804440,3804440,Illusion Wolf,1070.72,7,2,1524594367,iW
1660592,1660592,Throwing Pains,1070.32,8,4,1437350909,Throw
7059299,7059299,Global eSports,1070.21,20,16,1571903977,GE
7204938,7204938,TEAM RAINBOW,1070.07,7,2,1561283386,
1944771,1944771,Bibir Iwet Gaming Esport,1069.88,12,6,1559242496,BIGE
2060029,2060029,No Practice Only Luck,1069.83,4,0,1424594084,nSoL
7205505,7205505,Team Sunrise,1069.77,6,2,1561963397,
5065748,5065748,Infamous,1069.67,74,81,1529524041,Infamous
7186760,7186760,Power.kz,1069.49,11,6,1574285783,PKZ
1387750,1387750,CNB HyperX,1069.4,59,61,1425945929,CNB
7121154,7121154,PMA,1069.32,7,2,1558256712,
5059375,5059375,The Final Tribe,1069.2,114,133,1563118668,TFT
1559164,1559164,In Memory of xMusiCa,1069.04,9,5,1405076421,X
2634810,2634810,KG.Luminous,1069.04,182,231,1583395057,KG.L
1756429,1756429,T.N.G,1068.94,6,1,1408454803,
2085407,2085407,Dinasty Gaming PE,1068.9,7,3,1437967550,DnT
2538753,2538753,Fantastic Five,1068.9,100,90,1484296195,F5
6636784,6636784,COMING SOON,1068.57,5,4,1551614932,C-S
5870087,5870087,Ga Boleh Ngewe Sembarangan,1068.55,5,0,1560367879,GABENS
294506,294506,Perfection vore,1068.41,15,12,1449288779,Pvore
5107795,5107795,Backpacks Gaming ,1068.4,23,23,1541524764,BpG
5116110,5116110,Leviathan,1068.35,8,6,1511837567,LvT
6878283,6878283,Suha Execration Punishers,1068.25,24,17,1559389918,Suha-XctN
5721827,5721827,NOVUS,1068.22,8,3,1554376289,NOVUS
6520733,6520733,Broken Team,1067.84,10,4,1548160951,BrocT
7467618,7467618,Bizzard,1067.78,5,1,1573981482,Bizz
12,12,Ahead.kz,1067.66,54,64,1383074801,Ahead.kz
6546421,6546421,Sebuah Kelingking Cinta,1067.53,9,4,1568475102,SKC
7543172,7543172,Manaburn,1067.5,4,1,1584291662,
633162,633162,North Shore Gaming,1067.34,6,1,1408257466,NSG
5196328,5196328,Digital Chaos,1067.11,34,43,1522003678,DC
2571536,2571536,Comet Net,1067.1,6,1,1450871969,CN
7344618,7344618,DUAR JEDER,1067.02,5,1,1566744532,
123748,123748,Imba Battlenet,1067.0,8,5,1400531535,Imba
2320414,2320414,DK.Scuderia,1067.0,6,4,1444917553,DK.S
2738555,2738555,Beyond_Infinity,1066.91,25,26,1481437319,BI
3322406,3322406,A4P,1066.87,12,6,1475988589,A4P
3264863,3264863,WINGSHADOW,1066.72,9,4,1475933601,WSW
2212362,2212362,Bad shansi,1066.62,5,3,1566909386,B.S
1554290,1554290,Unleashed-eSports,1066.58,7,2,1403720504,unL
6409458,6409458,AEF Leftovers,1066.44,7,2,1543485871,AEFL
1994905,1994905,TeamRomania,1066.43,6,4,1445962512,TeamRO
7540663,7540663,Global Esports,1066.43,9,5,1576159654,GE
1539028,1539028,Next-int,1066.18,6,1,1403489695,Next-int
2373829,2373829,Deep Ravage,1066.17,11,5,1558184416,DR
1083268,1083268,[L]ittle.Revival,1066.14,7,3,1419680154,[L]ittle
2148321,2148321,5eva.,1066.07,32,34,1432974286,5eva
7375761,7375761,HellRaisers,1065.96,5,1,1569183794,HR
5166171,5166171,Горячие Бомжихи,1065.77,5,1,1572799054,GB
7035333,7035333,MaGe,1065.7,9,5,1556874241,MaGe
7236969,7236969,13Link Esa,1065.52,6,2,1562429132,13Link Esa
3326728,3326728,S O L I D U D E S ,1065.38,6,6,1481662128,dude
2646614,2646614,X-ALX,1065.2,4,0,1449997610,X-ALX
3355113,3355113,Young Elite Gaming,1065.04,8,5,1506147241,YE
1449413,1449413,COOKISS,1064.86,10,9,1458578122,
56962,56962,RaTtLeSnAkE,1064.85,4,0,1364113050,RS
4957062,4957062,Le Voyage,1064.82,11,5,1552295097,LV
7668003,7668003,VYATICH,1064.78,11,8,1584035154,Vyatich
7204950,7204950,Rose,1064.76,11,6,1584456878,RoSe~
6877171,6877171,NusaY,1064.71,4,0,1552500433,NusaY
2011234,2011234,Basically Unknown,1064.62,51,63,1434221723,Unknown
4100699,4100699,APB,1064.46,33,28,1500828350,APB
7218218,7218218,Team vitamin,1064.36,39,30,1568887445,TV
7510730,7510730,Fanturon,1064.32,5,1,1574363182,Fanturon
7121724,7121724,pacanwells,1064.3,6,3,1558375556,
5870144,5870144,BlinkPool,1064.26,8,6,1529936824,BlinkPool
6569624,6569624,Live,1064.24,8,4,1551551383,Live
7519151,7519151,Unique Nova,1064.05,20,40,1586124518,UniqueNova
7188686,7188686,Yangon Galacticos,1063.76,11,6,1566058821,YG
7698399,7698399,Strange Squad,1063.74,8,2,1582304455,SS
2189564,2189564,BCS.PillowTalk,1063.71,4,0,1486283423,BCS.Ptalk
7235254,7235254,RestInPeace,1063.62,5,1,1562519863,RIP
419500,419500,Nine Lifes,1063.57,4,0,1552161589,NL
2242024,2242024,Quantic.Young,1063.54,8,3,1564924570,Q.Yo
2540853,2540853,BlowYourMind 2.0,1063.45,4,0,1443885273,BYM
7640799,7640799,Cream Esport,1063.45,8,5,1582836422,
7468974,7468974,SandBlood,1063.34,9,5,1585508752,Sb
648267,648267,Hans-Reborn,1063.32,4,0,1387092800,HR
1668758,1668758,Tattos game,1063.3,5,1,1404025338,TtS
2828758,2828758,WOLVES.GG,1063.11,4,0,1481462302,WE.GG
5057627,5057627,Azure,1063.09,5,1,1509477863,Azure
7033931,7033931,5pd,1063.07,4,0,1558244517,5pd
2239086,2239086,Ehome Malaysia,1062.98,4,0,1426683475,Ehome.My
7001773,7001773,zxc123,1062.98,4,0,1555864998,zxc123
443499,443499,Keep Calm And Queue,1062.87,4,0,1386352439,Queue
2372610,2372610,Act now !,1062.84,4,0,1451189635,Act.!
5220225,5220225,IDFC,1062.73,6,9,1518493549,IDFC
5326189,5326189,Inae.Rozbíječi,1062.55,23,15,1564944865,Inae
7037397,7037397,Looking for Sponsor,1062.45,5,1,1557641547,LFS
5081822,5081822,Team No Hope,1062.39,4,1,1581270824,TNH
7578716,7578716,Team Closer,1062.33,5,1,1586101829,TC
7121581,7121581,Taichi Gaming,1062.32,5,1,1558954916,
7515414,7515414,Prowler Shaman,1062.29,8,4,1574598932,PS
7237134,7237134,Stack Kazahov,1062.28,8,4,1565544489,Kazahi
68571,68571,I'm WangDaChui.,1062.2,4,0,1419246164,
6614476,6614476,IndoNationsID,1061.96,5,1,1548609054,INID
6321787,6321787,ROAR GAMING,1061.85,11,9,1564317305,ROAR
6516253,6516253,OUTSTANDINGZERO,1061.79,4,0,1543242254,OST.Z
1123261,1123261,KRUTIESUPER4UVAKI,1061.76,6,2,1546695053,KS4
7799842,7799842,Suicide_Team,1061.67,4,0,1585152057,ST----
3781533,3781533,Corgi in a Team,1061.65,4,0,1487943576,Ciat
7528800,7528800,TeamUzbekistan,1061.59,6,2,1574007368,UZB
1061269,1061269,KINGAO + 4,1061.46,15,14,1555217409,
244853,244853,**singStars.Gaming,1061.45,41,52,1385285482,RStars.
1421571,1421571,Muhan.,1061.37,5,1,1397901274,Muhan
1083873,1083873,Fiskestanga,1061.25,15,11,1428340374,stanga
7469200,7469200,Cyber Fox,1061.2,6,2,1586099618,CFoX
3655584,3655584,Invisible Wings,1061.19,7,3,1481437319,IW
3661389,3661389,NOS,1061.19,4,0,1481461788,N.O.S
6684615,6684615,Nusay,1061.19,4,0,1551884749,[NusaY]
4147841,4147841,TeamDilecom,1061.16,4,0,1491023698,DilecomT
1837108,1837108,old boyyyy,1061.08,3,0,1409492457,OB
2664907,2664907,Teal Gaming,1061.06,4,0,1451758065,TG
7269725,7269725,VCK Gaming,1060.98,5,2,1572109699,VCK Gaming
2881728,2881728,Team MisCommuNicaTioN,1060.94,5,1,1471441908,Miscom
1335685,1335685,MeetYourMakers.Dota2,1060.92,59,91,1412710562,MYM
6822138,6822138,SINS Gaming,1060.75,6,2,1550937041,SINS
1957910,1957910,Lilith7,1060.74,7,3,1447436625,lilith
3384304,3384304,PGYOUTH,1060.73,4,1,1482079210,Spnv
7439131,7439131,,1060.54,4,0,1570283152,HM
2607096,2607096,AHOJAHOJ2,1060.51,19,9,1525888621,AHOJ
2735023,2735023,Anti Venge`s,1060.51,5,1,1473602665,AVS
1762869,1762869,Terra Firma eSports,1060.46,4,0,1408026616,TF
2921333,2921333,Team Retribution,1060.19,6,2,1471438508,^t.R^
1519297,1519297,FINAL FANTASY.,1060.18,4,0,1403274869,FanTasy
5138057,5138057,Ultima Thule,1060.15,6,3,1521199870,ULT322
267385,267385,Tibunet E-Sport,1060.09,6,2,1442629654,Tibunet
1943904,1943904,Butter Fly ~,1060.03,5,1,1419423149,Fly
2130812,2130812,Owl Sight,1060.0,8,3,1540650720,OS
2044876,2044876,4 Biceps + Arm Captain,1059.92,5,1,1418940086,4BAC.
2570995,2570995,Sin Sponsors,1059.76,4,0,1498416643,SS
2612022,2612022,,1059.73,4,0,1490102289,
6793537,6793537,SURA ESPORTS ,1059.73,4,0,1553000934,Sura
6380370,6380370,ЖМА,1059.7,4,0,1581019664,ЖМА
2267264,2267264,Nah Bro,1059.69,10,5,1511263426,NahBro
5244664,5244664,YOU TUBE,1059.69,9,4,1551187355,
1840047,1840047,BUHLO RULIT,1059.68,13,11,1431386116,BUHLO
2479862,2479862,Brother never Gank,1059.51,6,2,1451113368,BnG
3729377,3729377,Ninjas in Pyjamas,1059.44,20,39,1496347912,NiP
2789725,2789725,,1059.41,5,1,1489368113,
989048,989048,Dark...Angels,1059.4,7,2,1436725918,DA
3726983,3726983,NEIGHBORHOOD TALENT,1059.17,4,0,1486257822,HOOD
1429624,1429624,MaxFloPlayo,1059.08,5,0,1397405208,MaxFlo
5587023,5587023,Sura eSport,1059.06,17,9,1554463858,Sura
2166038,2166038,REKT..,1059.04,4,0,1478983057,REKT
2684248,2684248,Artyk Gaming #,1059.04,4,0,1454117375,aa
3589568,3589568,No Fancy,1058.99,8,3,1486788122,NF
742874,742874,Tiger Power,1058.97,4,1,1373704358,tP
2384935,2384935,Roar E-sports,1058.97,5,2,1472400222,
26,26,mousesports,1058.92,121,136,1511806266,mouz
7408845,7408845,Execration,1058.9,19,16,1586691168,XctN
1385412,1385412,SNA + 4,1058.8,8,3,1396123758,SNA + 4
2300282,2300282,Anime2D,1058.74,6,2,1430834025,A2D
2600775,2600775,GGA.Plus+,1058.62,5,1,1450001706,GGA.Plus
6611836,6611836,Cyberia Sport,1058.62,5,1,1551615981,BBT
6236467,6236467,S.K.O.L,1058.59,5,2,1552056098,S.K.O.L
7405066,7405066,Vampire Gaming,1058.45,61,66,1585839268,
11,11,AEONSports,1058.4,4,0,1339163868,AEON
1365318,1365318,Jukeson 5,1058.4,4,0,1423423042,j5
3156795,3156795,Team Sabertooth,1058.4,4,0,1471129264,Sabertooth
4527772,4527772,PepaPIG revolution gaming ,1058.4,4,0,1496626189,PPRG
2099162,2099162,NakulaSadewa,1058.33,6,2,1554630320,NASA
1009709,1009709,Imba-Team e-Sports,1058.09,14,10,1421373863,|I.Team|
6570909,6570909,Dsternet Ungaran Brotherhood,1058.05,5,2,1544954262,DUB
2183233,2183233,epic gamers friend united gaming,1057.88,8,3,1437355931,egfug
4425527,4425527,Geek Fam,1057.85,9,10,1499508772,GeekFam
761059,761059,MARCEL THE SHELL WITH SHOES ON 2,1057.8,4,0,1398649716,MTSWS2
7420884,7420884,Fairy Tale Team,1057.78,20,15,1573359766,Fairytale
2456613,2456613,Queso+4 Feeds,1057.76,4,0,1451513046,Q+4
397398,397398,FUREUR MultiGaming,1057.74,15,11,1396808474,Fureur
7441121,7441121,flowers,1057.55,8,10,1574007368,flower
780202,780202,Maruchan,1057.54,19,22,1431805875,MC
6982510,6982510,PENGHUNI DUNIA BAWAH,1057.51,6,2,1554621601,PDB
6208928,6208928,Team Root,1057.43,26,29,1549543751,TR
6322130,6322130,Akimbo Cigarettes,1057.25,11,5,1543835506,AC
7470125,7470125,Double Dimension,1057.19,7,3,1572361601,DD
2520648,2520648,MemeCommandos,1057.18,5,1,1567947379,Meme
1114900,1114900,ASDF Indo,1057.12,4,0,1433722569,ASDF
6566629,6566629,Exclamation Mark,1057.08,9,6,1554534352,HASHTAG
6492339,6492339,ChronosVegence,1057.05,5,1,1543073652,Chronos
7439064,7439064,HOOD DOTA,1057.03,4,0,1571324335,HOOD
1000600,1000600,xXDDDDDDDDDDD,1056.85,8,4,1413325416,x'D
2450271,2450271,Beardman and Francine,1056.82,4,0,1464693083,BEARD
7467074,7467074,revenge,1056.76,4,0,1582304455,rvg
2854942,2854942,MAX.Y,1056.75,39,36,1504776204,MAX.Y
1046993,1046993,Five Personal Beliefs,1056.69,4,1,1409143356,F.P.B
6904983,6904983,Team Edition,1056.62,63,69,1567507421,TE
998257,998257,BRONZEDOTA,1056.45,14,9,1406476409,BRONZE
3380524,3380524,Team NV,1056.42,5,1,1481953018,NV
1498014,1498014,Quickly Rainbow,1056.39,11,7,1429479953,Qu'Ra
1586918,1586918,The Better JUSTICE League,1056.35,20,13,1423110869,JUSTICE
983699,983699,Turtlemasters,1056.04,39,36,1503245940,turtle
1119967,1119967,NaNoIiSuSi,1055.97,3,0,1580664073,NNISS
1894571,1894571,Nusantara Wolves,1055.81,5,1,1567693424,NW
5161436,5161436,Zalupa-Gaming,1055.66,3,0,1544980681,
1177970,1177970,Ch0rt,1055.51,6,4,1392916269,CH0rt
3763318,3763318,YoungMinds ,1055.43,21,29,1513079638,YM
7586602,7586602,Team 12345,1055.42,5,1,1576864308,12345
981512,981512,BEZ BAB 2,1055.41,6,2,1379793287,MK
1249631,1249631,your_family,1055.35,24,19,1410444265,family
1919870,1919870,Fairplay Gaming Mayonaise,1055.07,5,1,1490273586,FPG
1899130,1899130,hArd Attack-,1055.06,10,7,1419712032,hA-
7374583,7374583,BRBT SQUAD,1055.04,4,1,1567865011,BRBT
2547166,2547166,HAKU.NET GAMING,1055.01,4,1,1448504624,Hk.Net
7121114,7121114,13LINK-Jr,1055.0,4,1,1558260330,13LINK-Jr
